#    L    TT             EE             TE             PP             TP          
  1414    0.78304E+03    0.13855E+02   -0.51771E+02    0.10498E+06    0.39140E+02
  1415    0.78377E+03    0.13691E+02   -0.51228E+02    0.10481E+06    0.39487E+02
  1416    0.78447E+03    0.13529E+02   -0.50676E+02    0.10464E+06    0.33129E+02
  1417    0.78509E+03    0.13369E+02   -0.50113E+02    0.10448E+06    0.28778E+02
  1418    0.78570E+03    0.13212E+02   -0.49542E+02    0.10431E+06    0.32591E+02
  1419    0.78625E+03    0.13057E+02   -0.48962E+02    0.10415E+06    0.39347E+02
  1420    0.78675E+03    0.12905E+02   -0.48374E+02    0.10398E+06    0.39554E+02
  1421    0.78723E+03    0.12755E+02   -0.47778E+02    0.10382E+06    0.32681E+02
  1422    0.78762E+03    0.12608E+02   -0.47172E+02    0.10366E+06    0.28109E+02
  1423    0.78799E+03    0.12463E+02   -0.46560E+02    0.10349E+06    0.32210E+02
  1424    0.78830E+03    0.12321E+02   -0.45940E+02    0.10333E+06    0.39332E+02
  1425    0.78856E+03    0.12182E+02   -0.45312E+02    0.10317E+06    0.39523E+02
  1426    0.78879E+03    0.12046E+02   -0.44678E+02    0.10300E+06    0.32342E+02
  1427    0.78894E+03    0.11912E+02   -0.44036E+02    0.10284E+06    0.27549E+02
  1428    0.78907E+03    0.11781E+02   -0.43388E+02    0.10268E+06    0.31714E+02
  1429    0.78914E+03    0.11653E+02   -0.42734E+02    0.10252E+06    0.39078E+02
  1430    0.78914E+03    0.11528E+02   -0.42073E+02    0.10236E+06    0.39413E+02
  1431    0.78912E+03    0.11406E+02   -0.41408E+02    0.10220E+06    0.32136E+02
  1432    0.78902E+03    0.11287E+02   -0.40736E+02    0.10204E+06    0.27098E+02
  1433    0.78889E+03    0.11171E+02   -0.40059E+02    0.10188E+06    0.31090E+02
  1434    0.78870E+03    0.11058E+02   -0.39377E+02    0.10172E+06    0.38571E+02
  1435    0.78845E+03    0.10948E+02   -0.38691E+02    0.10156E+06    0.39225E+02
  1436    0.78817E+03    0.10841E+02   -0.38000E+02    0.10140E+06    0.32073E+02
  1437    0.78782E+03    0.10737E+02   -0.37305E+02    0.10124E+06    0.26756E+02
  1438    0.78743E+03    0.10637E+02   -0.36606E+02    0.10108E+06    0.30337E+02
  1439    0.78698E+03    0.10539E+02   -0.35903E+02    0.10092E+06    0.37811E+02
  1440    0.78646E+03    0.10445E+02   -0.35197E+02    0.10076E+06    0.38958E+02
  1441    0.78592E+03    0.10354E+02   -0.34488E+02    0.10060E+06    0.32167E+02
  1442    0.78531E+03    0.10267E+02   -0.33776E+02    0.10045E+06    0.26531E+02
  1443    0.78465E+03    0.10182E+02   -0.33061E+02    0.10029E+06    0.29454E+02
  1444    0.78394E+03    0.10101E+02   -0.32344E+02    0.10013E+06    0.36800E+02
  1445    0.78316E+03    0.10023E+02   -0.31625E+02    0.99974E+05    0.38608E+02
  1446    0.78236E+03    0.99483E+01   -0.30905E+02    0.99818E+05    0.32411E+02
  1447    0.78147E+03    0.98769E+01   -0.30182E+02    0.99661E+05    0.26427E+02
  1448    0.78055E+03    0.98090E+01   -0.29459E+02    0.99505E+05    0.28456E+02
  1449    0.77958E+03    0.97444E+01   -0.28735E+02    0.99350E+05    0.35549E+02
  1450    0.77854E+03    0.96831E+01   -0.28010E+02    0.99194E+05    0.38160E+02
  1451    0.77747E+03    0.96252E+01   -0.27284E+02    0.99039E+05    0.32785E+02
  1452    0.77633E+03    0.95707E+01   -0.26559E+02    0.98884E+05    0.26461E+02
  1453    0.77515E+03    0.95195E+01   -0.25834E+02    0.98730E+05    0.27363E+02
  1454    0.77392E+03    0.94717E+01   -0.25109E+02    0.98576E+05    0.34060E+02
  1455    0.77262E+03    0.94273E+01   -0.24385E+02    0.98422E+05    0.37594E+02
  1456    0.77129E+03    0.93862E+01   -0.23661E+02    0.98268E+05    0.33270E+02
  1457    0.76989E+03    0.93485E+01   -0.22939E+02    0.98115E+05    0.26643E+02
  1458    0.76846E+03    0.93143E+01   -0.22218E+02    0.97962E+05    0.26211E+02
  1459    0.76697E+03    0.92833E+01   -0.21500E+02    0.97809E+05    0.32347E+02
  1460    0.76542E+03    0.92558E+01   -0.20782E+02    0.97656E+05    0.36898E+02
  1461    0.76383E+03    0.92315E+01   -0.20068E+02    0.97504E+05    0.33836E+02
  1462    0.76219E+03    0.92107E+01   -0.19356E+02    0.97352E+05    0.26977E+02
  1463    0.76050E+03    0.91932E+01   -0.18646E+02    0.97201E+05    0.25044E+02
  1464    0.75877E+03    0.91790E+01   -0.17940E+02    0.97049E+05    0.30430E+02
  1465    0.75697E+03    0.91681E+01   -0.17236E+02    0.96898E+05    0.36038E+02
  1466    0.75515E+03    0.91606E+01   -0.16537E+02    0.96747E+05    0.34443E+02
  1467    0.75326E+03    0.91563E+01   -0.15841E+02    0.96597E+05    0.27467E+02
  1468    0.75133E+03    0.91554E+01   -0.15149E+02    0.96446E+05    0.23917E+02
  1469    0.74936E+03    0.91576E+01   -0.14461E+02    0.96296E+05    0.28338E+02
  1470    0.74734E+03    0.91632E+01   -0.13777E+02    0.96147E+05    0.34978E+02
  1471    0.74528E+03    0.91719E+01   -0.13099E+02    0.95997E+05    0.35046E+02
  1472    0.74316E+03    0.91838E+01   -0.12425E+02    0.95848E+05    0.28113E+02
  1473    0.74100E+03    0.91990E+01   -0.11756E+02    0.95699E+05    0.22881E+02
  1474    0.73881E+03    0.92173E+01   -0.11093E+02    0.95550E+05    0.26109E+02
  1475    0.73656E+03    0.92387E+01   -0.10436E+02    0.95402E+05    0.33689E+02
  1476    0.73428E+03    0.92632E+01   -0.97839E+01    0.95254E+05    0.35591E+02
  1477    0.73195E+03    0.92908E+01   -0.91380E+01    0.95106E+05    0.28916E+02
  1478    0.72958E+03    0.93215E+01   -0.84986E+01    0.94958E+05    0.21992E+02
  1479    0.72717E+03    0.93552E+01   -0.78656E+01    0.94811E+05    0.23803E+02
  1480    0.72472E+03    0.93919E+01   -0.72391E+01    0.94664E+05    0.32145E+02
  1481    0.72223E+03    0.94315E+01   -0.66197E+01    0.94517E+05    0.36007E+02
  1482    0.71970E+03    0.94741E+01   -0.60072E+01    0.94371E+05    0.29863E+02
  1483    0.71714E+03    0.95196E+01   -0.54021E+01    0.94225E+05    0.21308E+02
  1484    0.71454E+03    0.95679E+01   -0.48044E+01    0.94079E+05    0.21467E+02
  1485    0.71189E+03    0.96191E+01   -0.42143E+01    0.93933E+05    0.30323E+02
  1486    0.70922E+03    0.96730E+01   -0.36322E+01    0.93788E+05    0.36225E+02
  1487    0.70650E+03    0.97298E+01   -0.30580E+01    0.93642E+05    0.30934E+02
  1488    0.70376E+03    0.97892E+01   -0.24920E+01    0.93498E+05    0.20885E+02
  1489    0.70098E+03    0.98513E+01   -0.19345E+01    0.93353E+05    0.19164E+02
  1490    0.69816E+03    0.99160E+01   -0.13854E+01    0.93209E+05    0.28228E+02
  1491    0.69533E+03    0.99833E+01   -0.84519E+00    0.93064E+05    0.36172E+02
  1492    0.69244E+03    0.10053E+02   -0.31361E+00    0.92921E+05    0.32082E+02
  1493    0.68954E+03    0.10126E+02    0.20880E+00    0.92777E+05    0.20775E+02
  1494    0.68660E+03    0.10200E+02    0.72181E+00    0.92634E+05    0.16978E+02
  1495    0.68363E+03    0.10278E+02    0.12259E+01    0.92491E+05    0.25862E+02
  1496    0.68065E+03    0.10357E+02    0.17201E+01    0.92348E+05    0.35776E+02
  1497    0.67762E+03    0.10439E+02    0.22051E+01    0.92205E+05    0.33250E+02
  1498    0.67457E+03    0.10524E+02    0.26799E+01    0.92063E+05    0.21026E+02
  1499    0.67150E+03    0.10610E+02    0.31449E+01    0.91921E+05    0.14993E+02
  1500    0.66839E+03    0.10699E+02    0.36003E+01    0.91779E+05    0.23247E+02
  1501    0.66528E+03    0.10790E+02    0.40450E+01    0.91638E+05    0.34971E+02
  1502    0.66212E+03    0.10882E+02    0.44796E+01    0.91496E+05    0.34364E+02
  1503    0.65896E+03    0.10977E+02    0.49040E+01    0.91355E+05    0.21650E+02
  1504    0.65577E+03    0.11074E+02    0.53176E+01    0.91215E+05    0.13300E+02
  1505    0.65255E+03    0.11173E+02    0.57211E+01    0.91074E+05    0.20428E+02
  1506    0.64933E+03    0.11274E+02    0.61132E+01    0.90934E+05    0.33700E+02
  1507    0.64607E+03    0.11376E+02    0.64949E+01    0.90794E+05    0.35338E+02
  1508    0.64281E+03    0.11480E+02    0.68659E+01    0.90654E+05    0.22646E+02
  1509    0.63953E+03    0.11586E+02    0.72255E+01    0.90515E+05    0.12004E+02
  1510    0.63622E+03    0.11694E+02    0.75743E+01    0.90375E+05    0.17473E+02
  1511    0.63292E+03    0.11803E+02    0.79117E+01    0.90236E+05    0.31917E+02
  1512    0.62958E+03    0.11914E+02    0.82382E+01    0.90098E+05    0.36072E+02
  1513    0.62624E+03    0.12026E+02    0.85535E+01    0.89959E+05    0.23990E+02
  1514    0.62289E+03    0.12140E+02    0.88571E+01    0.89821E+05    0.11192E+02
  1515    0.61951E+03    0.12255E+02    0.91494E+01    0.89683E+05    0.14482E+02
  1516    0.61614E+03    0.12371E+02    0.94303E+01    0.89545E+05    0.29596E+02
  1517    0.61275E+03    0.12489E+02    0.96996E+01    0.89408E+05    0.36460E+02
  1518    0.60935E+03    0.12607E+02    0.99578E+01    0.89270E+05    0.25624E+02
  1519    0.60596E+03    0.12727E+02    0.10203E+02    0.89133E+05    0.10938E+02
  1520    0.60254E+03    0.12848E+02    0.10438E+02    0.88997E+05    0.11576E+02
  1521    0.59913E+03    0.12970E+02    0.10661E+02    0.88860E+05    0.26740E+02
  1522    0.59571E+03    0.13093E+02    0.10872E+02    0.88724E+05    0.36377E+02
  1523    0.59227E+03    0.13217E+02    0.11072E+02    0.88588E+05    0.27460E+02
  1524    0.58885E+03    0.13342E+02    0.11260E+02    0.88452E+05    0.11302E+02
  1525    0.58541E+03    0.13467E+02    0.11436E+02    0.88316E+05    0.88939E+01
  1526    0.58198E+03    0.13593E+02    0.11600E+02    0.88181E+05    0.23390E+02
  1527    0.57855E+03    0.13720E+02    0.11752E+02    0.88046E+05    0.35708E+02
  1528    0.57511E+03    0.13848E+02    0.11894E+02    0.87911E+05    0.29390E+02
  1529    0.57168E+03    0.13976E+02    0.12023E+02    0.87777E+05    0.12322E+02
  1530    0.56825E+03    0.14104E+02    0.12140E+02    0.87642E+05    0.65856E+01
  1531    0.56482E+03    0.14233E+02    0.12246E+02    0.87508E+05    0.19629E+02
  1532    0.56140E+03    0.14362E+02    0.12339E+02    0.87374E+05    0.34354E+02
  1533    0.55797E+03    0.14492E+02    0.12422E+02    0.87241E+05    0.31255E+02
  1534    0.55457E+03    0.14622E+02    0.12492E+02    0.87107E+05    0.13991E+02
  1535    0.55116E+03    0.14751E+02    0.12552E+02    0.86974E+05    0.48075E+01
  1536    0.54775E+03    0.14881E+02    0.12599E+02    0.86841E+05    0.15579E+02
  1537    0.54437E+03    0.15012E+02    0.12635E+02    0.86708E+05    0.32238E+02
  1538    0.54098E+03    0.15142E+02    0.12659E+02    0.86576E+05    0.32872E+02
  1539    0.53761E+03    0.15272E+02    0.12672E+02    0.86444E+05    0.16268E+02
  1540    0.53424E+03    0.15401E+02    0.12674E+02    0.86312E+05    0.37111E+01
  1541    0.53088E+03    0.15531E+02    0.12664E+02    0.86180E+05    0.11401E+02
  1542    0.52755E+03    0.15661E+02    0.12643E+02    0.86048E+05    0.29322E+02
  1543    0.52423E+03    0.15790E+02    0.12611E+02    0.85917E+05    0.34046E+02
  1544    0.52091E+03    0.15918E+02    0.12568E+02    0.85786E+05    0.19054E+02
  1545    0.51762E+03    0.16047E+02    0.12513E+02    0.85655E+05    0.34350E+01
  1546    0.51433E+03    0.16175E+02    0.12448E+02    0.85525E+05    0.72948E+01
  1547    0.51106E+03    0.16302E+02    0.12373E+02    0.85394E+05    0.25625E+02
  1548    0.50782E+03    0.16429E+02    0.12285E+02    0.85264E+05    0.34577E+02
  1549    0.50457E+03    0.16555E+02    0.12188E+02    0.85134E+05    0.22194E+02
  1550    0.50137E+03    0.16680E+02    0.12080E+02    0.85005E+05    0.40817E+01
  1551    0.49817E+03    0.16805E+02    0.11961E+02    0.84875E+05    0.34932E+01
  1552    0.49500E+03    0.16929E+02    0.11832E+02    0.84746E+05    0.21207E+02
  1553    0.49185E+03    0.17052E+02    0.11692E+02    0.84617E+05    0.34274E+02
  1554    0.48871E+03    0.17174E+02    0.11543E+02    0.84488E+05    0.25478E+02
  1555    0.48560E+03    0.17295E+02    0.11384E+02    0.84360E+05    0.57036E+01
  1556    0.48252E+03    0.17415E+02    0.11214E+02    0.84231E+05    0.24891E+00
  1557    0.47944E+03    0.17534E+02    0.11035E+02    0.84103E+05    0.16197E+02
  1558    0.47641E+03    0.17652E+02    0.10846E+02    0.83976E+05    0.32980E+02
  1559    0.47339E+03    0.17768E+02    0.10647E+02    0.83848E+05    0.28652E+02
  1560    0.47040E+03    0.17884E+02    0.10440E+02    0.83721E+05    0.82819E+01
  1561    0.46744E+03    0.17998E+02    0.10222E+02    0.83593E+05   -0.21821E+01
  1562    0.46448E+03    0.18110E+02    0.99956E+01    0.83466E+05    0.10803E+02
  1563    0.46159E+03    0.18222E+02    0.97600E+01    0.83340E+05    0.30580E+02
  1564    0.45870E+03    0.18332E+02    0.95155E+01    0.83213E+05    0.31427E+02
  1565    0.45583E+03    0.18440E+02    0.92624E+01    0.83087E+05    0.11722E+02
  1566    0.45302E+03    0.18547E+02    0.90004E+01    0.82961E+05   -0.35538E+01
  1567    0.45021E+03    0.18652E+02    0.87306E+01    0.82835E+05    0.52944E+01
  1568    0.44745E+03    0.18756E+02    0.84522E+01    0.82709E+05    0.27027E+02
  1569    0.44471E+03    0.18858E+02    0.81650E+01    0.82584E+05    0.33495E+02
  1570    0.44199E+03    0.18959E+02    0.78710E+01    0.82459E+05    0.15847E+02
  1571    0.43933E+03    0.19057E+02    0.75684E+01    0.82334E+05   -0.36857E+01
  1572    0.43667E+03    0.19154E+02    0.72586E+01    0.82209E+05   -0.53887E-02
  1573    0.43406E+03    0.19249E+02    0.69415E+01    0.82085E+05    0.22361E+02
  1574    0.43150E+03    0.19342E+02    0.66159E+01    0.81960E+05    0.34556E+02
  1575    0.42893E+03    0.19434E+02    0.62845E+01    0.81836E+05    0.20390E+02
  1576    0.42643E+03    0.19523E+02    0.59455E+01    0.81712E+05   -0.24558E+01
  1577    0.42395E+03    0.19610E+02    0.55998E+01    0.81589E+05   -0.47244E+01
  1578    0.42149E+03    0.19696E+02    0.52476E+01    0.81465E+05    0.16727E+02
  1579    0.41910E+03    0.19779E+02    0.48884E+01    0.81342E+05    0.34337E+02
  1580    0.41671E+03    0.19860E+02    0.45238E+01    0.81219E+05    0.25013E+02
  1581    0.41438E+03    0.19939E+02    0.41529E+01    0.81096E+05    0.16356E+00
  1582    0.41208E+03    0.20016E+02    0.37753E+01    0.80974E+05   -0.84902E+01
  1583    0.40979E+03    0.20091E+02    0.33931E+01    0.80851E+05    0.10378E+02
  1584    0.40758E+03    0.20163E+02    0.30046E+01    0.80729E+05    0.32636E+02
  1585    0.40537E+03    0.20234E+02    0.26113E+01    0.80607E+05    0.29313E+02
  1586    0.40321E+03    0.20302E+02    0.22127E+01    0.80486E+05    0.40822E+01
  1587    0.40110E+03    0.20367E+02    0.18086E+01    0.80364E+05   -0.10950E+02
  1588    0.39900E+03    0.20431E+02    0.14008E+01    0.80243E+05    0.36701E+01
  1589    0.39697E+03    0.20492E+02    0.98773E+00    0.80122E+05    0.29348E+02
  1590    0.39495E+03    0.20551E+02    0.57034E+00    0.80001E+05    0.32845E+02
  1591    0.39297E+03    0.20607E+02    0.14896E+00    0.79880E+05    0.90848E+01
  1592    0.39106E+03    0.20661E+02   -0.27697E+00    0.79760E+05   -0.11811E+02
  1593    0.38914E+03    0.20712E+02   -0.70587E+00    0.79640E+05   -0.29556E+01
  1594    0.38730E+03    0.20761E+02   -0.11386E+01    0.79520E+05    0.24499E+02
  1595    0.38548E+03    0.20807E+02   -0.15756E+01    0.79400E+05    0.35173E+02
  1596    0.38368E+03    0.20851E+02   -0.20145E+01    0.79280E+05    0.14834E+02
  1597    0.38196E+03    0.20893E+02   -0.24573E+01    0.79161E+05   -0.10873E+02
  1598    0.38025E+03    0.20932E+02   -0.29025E+01    0.79042E+05   -0.89982E+01
  1599    0.37858E+03    0.20968E+02   -0.33504E+01    0.78923E+05    0.18259E+02
  1600    0.37697E+03    0.21002E+02   -0.38012E+01    0.78804E+05    0.35909E+02
  1601    0.37536E+03    0.21033E+02   -0.42533E+01    0.78685E+05    0.20863E+02
  1602    0.37383E+03    0.21062E+02   -0.47078E+01    0.78567E+05   -0.80774E+01
  1603    0.37232E+03    0.21088E+02   -0.51648E+01    0.78449E+05   -0.13940E+02
  1604    0.37084E+03    0.21111E+02   -0.56222E+01    0.78331E+05    0.10958E+02
  1605    0.36943E+03    0.21132E+02   -0.60821E+01    0.78213E+05    0.34756E+02
  1606    0.36802E+03    0.21150E+02   -0.65426E+01    0.78095E+05    0.26619E+02
  1607    0.36667E+03    0.21166E+02   -0.70042E+01    0.77978E+05   -0.35268E+01
  1608    0.36537E+03    0.21179E+02   -0.74672E+01    0.77861E+05   -0.17289E+02
  1609    0.36407E+03    0.21189E+02   -0.79299E+01    0.77744E+05    0.30616E+01
  1610    0.36285E+03    0.21197E+02   -0.83937E+01    0.77627E+05    0.31565E+02
  1611    0.36165E+03    0.21202E+02   -0.88578E+01    0.77511E+05    0.31507E+02
  1612    0.36047E+03    0.21204E+02   -0.93214E+01    0.77394E+05    0.24951E+01
  1613    0.35937E+03    0.21204E+02   -0.97857E+01    0.77278E+05   -0.18644E+02
  1614    0.35827E+03    0.21201E+02   -0.10249E+02    0.77162E+05   -0.48366E+01
  1615    0.35723E+03    0.21196E+02   -0.10712E+02    0.77047E+05    0.26370E+02
  1616    0.35623E+03    0.21187E+02   -0.11175E+02    0.76931E+05    0.34943E+02
  1617    0.35524E+03    0.21177E+02   -0.11635E+02    0.76816E+05    0.95237E+01
  1618    0.35432E+03    0.21163E+02   -0.12096E+02    0.76701E+05   -0.17746E+02
  1619    0.35341E+03    0.21147E+02   -0.12555E+02    0.76586E+05   -0.12071E+02
  1620    0.35255E+03    0.21128E+02   -0.13013E+02    0.76471E+05    0.19398E+02
  1621    0.35174E+03    0.21107E+02   -0.13469E+02    0.76357E+05    0.36418E+02
  1622    0.35093E+03    0.21083E+02   -0.13923E+02    0.76242E+05    0.16940E+02
  1623    0.35019E+03    0.21057E+02   -0.14375E+02    0.76128E+05   -0.14533E+02
  1624    0.34948E+03    0.21028E+02   -0.14826E+02    0.76014E+05   -0.17965E+02
  1625    0.34878E+03    0.20996E+02   -0.15273E+02    0.75901E+05    0.11093E+02
  1626    0.34816E+03    0.20962E+02   -0.15718E+02    0.75787E+05    0.35572E+02
  1627    0.34753E+03    0.20926E+02   -0.16161E+02    0.75674E+05    0.24023E+02
  1628    0.34696E+03    0.20886E+02   -0.16600E+02    0.75561E+05   -0.91733E+01
  1629    0.34643E+03    0.20845E+02   -0.17037E+02    0.75448E+05   -0.21897E+02
  1630    0.34590E+03    0.20800E+02   -0.17470E+02    0.75335E+05    0.20862E+01
  1631    0.34545E+03    0.20754E+02   -0.17901E+02    0.75222E+05    0.32245E+02
  1632    0.34500E+03    0.20705E+02   -0.18327E+02    0.75110E+05    0.30011E+02
  1633    0.34458E+03    0.20653E+02   -0.18750E+02    0.74998E+05   -0.20720E+01
  1634    0.34422E+03    0.20599E+02   -0.19169E+02    0.74886E+05   -0.23391E+02
  1635    0.34385E+03    0.20543E+02   -0.19584E+02    0.74774E+05   -0.68511E+01
  1636    0.34355E+03    0.20484E+02   -0.19995E+02    0.74662E+05    0.26529E+02
  1637    0.34328E+03    0.20423E+02   -0.20402E+02    0.74551E+05    0.34187E+02
  1638    0.34300E+03    0.20360E+02   -0.20804E+02    0.74440E+05    0.61399E+01
  1639    0.34281E+03    0.20294E+02   -0.21202E+02    0.74329E+05   -0.22191E+02
  1640    0.34260E+03    0.20226E+02   -0.21595E+02    0.74218E+05   -0.14883E+02
  1641    0.34244E+03    0.20156E+02   -0.21982E+02    0.74107E+05    0.18783E+02
  1642    0.34232E+03    0.20084E+02   -0.22366E+02    0.73997E+05    0.35970E+02
  1643    0.34219E+03    0.20009E+02   -0.22743E+02    0.73887E+05    0.14659E+02
  1644    0.34213E+03    0.19933E+02   -0.23116E+02    0.73777E+05   -0.18304E+02
  1645    0.34208E+03    0.19854E+02   -0.23483E+02    0.73667E+05   -0.21195E+02
  1646    0.34204E+03    0.19773E+02   -0.23845E+02    0.73557E+05    0.96270E+01
  1647    0.34207E+03    0.19690E+02   -0.24201E+02    0.73448E+05    0.34997E+02
  1648    0.34208E+03    0.19605E+02   -0.24551E+02    0.73338E+05    0.22589E+02
  1649    0.34214E+03    0.19518E+02   -0.24895E+02    0.73229E+05   -0.12036E+02
  1650    0.34223E+03    0.19429E+02   -0.25234E+02    0.73120E+05   -0.25102E+02
