#    L    TT             EE             TE             PP             TP          
  1416    0.00000E+00    0.00000E+00    0.00000E+00    0.46358E-17   -0.97502E-18
  1417    0.00000E+00    0.00000E+00    0.00000E+00    0.46252E-17   -0.95936E-18
  1418    0.00000E+00    0.00000E+00    0.00000E+00    0.46146E-17   -0.63193E-18
  1419    0.00000E+00    0.00000E+00    0.00000E+00    0.46040E-17   -0.38152E-18
  1420    0.00000E+00    0.00000E+00    0.00000E+00    0.45935E-17   -0.39594E-18
  1421    0.00000E+00    0.00000E+00    0.00000E+00    0.45830E-17   -0.42682E-18
  1422    0.00000E+00    0.00000E+00    0.00000E+00    0.45725E-17   -0.16113E-18
  1423    0.00000E+00    0.00000E+00    0.00000E+00    0.45620E-17    0.31656E-18
  1424    0.00000E+00    0.00000E+00    0.00000E+00    0.45516E-17    0.61071E-18
  1425    0.00000E+00    0.00000E+00    0.00000E+00    0.45412E-17    0.53458E-18
  1426    0.00000E+00    0.00000E+00    0.00000E+00    0.45308E-17    0.35090E-18
  1427    0.00000E+00    0.00000E+00    0.00000E+00    0.45204E-17    0.40260E-18
  1428    0.00000E+00    0.00000E+00    0.00000E+00    0.45101E-17    0.63890E-18
  1429    0.00000E+00    0.00000E+00    0.00000E+00    0.44998E-17    0.68616E-18
  1430    0.00000E+00    0.00000E+00    0.00000E+00    0.44895E-17    0.36719E-18
  1431    0.00000E+00    0.00000E+00    0.00000E+00    0.44792E-17   -0.40975E-19
  1432    0.00000E+00    0.00000E+00    0.00000E+00    0.44690E-17   -0.16398E-18
  1433    0.00000E+00    0.00000E+00    0.00000E+00    0.44588E-17   -0.15946E-19
  1434    0.00000E+00    0.00000E+00    0.00000E+00    0.44486E-17    0.44794E-19
  1435    0.00000E+00    0.00000E+00    0.00000E+00    0.44384E-17   -0.17649E-18
  1436    0.00000E+00    0.00000E+00    0.00000E+00    0.44283E-17   -0.43696E-18
  1437    0.00000E+00    0.00000E+00    0.00000E+00    0.44181E-17   -0.38909E-18
  1438    0.00000E+00    0.00000E+00    0.00000E+00    0.44081E-17   -0.61557E-19
  1439    0.00000E+00    0.00000E+00    0.00000E+00    0.43980E-17    0.17155E-18
  1440    0.00000E+00    0.00000E+00    0.00000E+00    0.43880E-17    0.91395E-19
  1441    0.00000E+00    0.00000E+00    0.00000E+00    0.43780E-17   -0.79209E-19
  1442    0.00000E+00    0.00000E+00    0.00000E+00    0.43680E-17    0.58394E-20
  1443    0.00000E+00    0.00000E+00    0.00000E+00    0.43580E-17    0.32852E-18
  1444    0.00000E+00    0.00000E+00    0.00000E+00    0.43481E-17    0.51620E-18
  1445    0.00000E+00    0.00000E+00    0.00000E+00    0.43382E-17    0.33673E-18
  1446    0.00000E+00    0.00000E+00    0.00000E+00    0.43283E-17    0.76476E-20
  1447    0.00000E+00    0.00000E+00    0.00000E+00    0.43184E-17   -0.97056E-19
  1448    0.00000E+00    0.00000E+00    0.00000E+00    0.43086E-17    0.58508E-19
  1449    0.00000E+00    0.00000E+00    0.00000E+00    0.42988E-17    0.14532E-18
  1450    0.00000E+00    0.00000E+00    0.00000E+00    0.42890E-17   -0.61755E-19
  1451    0.00000E+00    0.00000E+00    0.00000E+00    0.42792E-17   -0.36448E-18
  1452    0.00000E+00    0.00000E+00    0.00000E+00    0.42695E-17   -0.40625E-18
  1453    0.00000E+00    0.00000E+00    0.00000E+00    0.42598E-17   -0.15762E-18
  1454    0.00000E+00    0.00000E+00    0.00000E+00    0.42501E-17    0.40199E-19
  1455    0.00000E+00    0.00000E+00    0.00000E+00    0.42404E-17   -0.65727E-19
  1456    0.00000E+00    0.00000E+00    0.00000E+00    0.42308E-17   -0.30134E-18
  1457    0.00000E+00    0.00000E+00    0.00000E+00    0.42212E-17   -0.30428E-18
  1458    0.00000E+00    0.00000E+00    0.00000E+00    0.42116E-17   -0.13789E-19
  1459    0.00000E+00    0.00000E+00    0.00000E+00    0.42020E-17    0.24887E-18
  1460    0.00000E+00    0.00000E+00    0.00000E+00    0.41925E-17    0.21275E-18
  1461    0.00000E+00    0.00000E+00    0.00000E+00    0.41829E-17    0.14061E-19
  1462    0.00000E+00    0.00000E+00    0.00000E+00    0.41735E-17   -0.91953E-21
  1463    0.00000E+00    0.00000E+00    0.00000E+00    0.41640E-17    0.24958E-18
  1464    0.00000E+00    0.00000E+00    0.00000E+00    0.41545E-17    0.47612E-18
  1465    0.00000E+00    0.00000E+00    0.00000E+00    0.41451E-17    0.41803E-18
  1466    0.00000E+00    0.00000E+00    0.00000E+00    0.41357E-17    0.20123E-18
  1467    0.00000E+00    0.00000E+00    0.00000E+00    0.41263E-17    0.16656E-18
  1468    0.00000E+00    0.00000E+00    0.00000E+00    0.41169E-17    0.40317E-18
  1469    0.00000E+00    0.00000E+00    0.00000E+00    0.41076E-17    0.62018E-18
  1470    0.00000E+00    0.00000E+00    0.00000E+00    0.40983E-17    0.52982E-18
  1471    0.00000E+00    0.00000E+00    0.00000E+00    0.40890E-17    0.22591E-18
  1472    0.00000E+00    0.00000E+00    0.00000E+00    0.40798E-17    0.51697E-19
  1473    0.00000E+00    0.00000E+00    0.00000E+00    0.40706E-17    0.14070E-18
  1474    0.00000E+00    0.00000E+00    0.00000E+00    0.40614E-17    0.24818E-18
  1475    0.00000E+00    0.00000E+00    0.00000E+00    0.40522E-17    0.91968E-19
  1476    0.00000E+00    0.00000E+00    0.00000E+00    0.40430E-17   -0.26332E-18
  1477    0.00000E+00    0.00000E+00    0.00000E+00    0.40339E-17   -0.49346E-18
  1478    0.00000E+00    0.00000E+00    0.00000E+00    0.40248E-17   -0.44643E-18
  1479    0.00000E+00    0.00000E+00    0.00000E+00    0.40157E-17   -0.33285E-18
  1480    0.00000E+00    0.00000E+00    0.00000E+00    0.40067E-17   -0.42430E-18
  1481    0.00000E+00    0.00000E+00    0.00000E+00    0.39976E-17   -0.67479E-18
  1482    0.00000E+00    0.00000E+00    0.00000E+00    0.39886E-17   -0.77790E-18
  1483    0.00000E+00    0.00000E+00    0.00000E+00    0.39796E-17   -0.57920E-18
  1484    0.00000E+00    0.00000E+00    0.00000E+00    0.39706E-17   -0.28599E-18
  1485    0.00000E+00    0.00000E+00    0.00000E+00    0.39617E-17   -0.19377E-18
  1486    0.00000E+00    0.00000E+00    0.00000E+00    0.39527E-17   -0.29904E-18
  1487    0.00000E+00    0.00000E+00    0.00000E+00    0.39438E-17   -0.31537E-18
  1488    0.00000E+00    0.00000E+00    0.00000E+00    0.39349E-17   -0.65252E-19
  1489    0.00000E+00    0.00000E+00    0.00000E+00    0.39261E-17    0.27885E-18
  1490    0.00000E+00    0.00000E+00    0.00000E+00    0.39172E-17    0.42058E-18
  1491    0.00000E+00    0.00000E+00    0.00000E+00    0.39084E-17    0.32354E-18
  1492    0.00000E+00    0.00000E+00    0.00000E+00    0.38996E-17    0.24218E-18
  1493    0.00000E+00    0.00000E+00    0.00000E+00    0.38908E-17    0.37013E-18
  1494    0.00000E+00    0.00000E+00    0.00000E+00    0.38820E-17    0.58460E-18
  1495    0.00000E+00    0.00000E+00    0.00000E+00    0.38733E-17    0.62357E-18
  1496    0.00000E+00    0.00000E+00    0.00000E+00    0.38646E-17    0.44676E-18
  1497    0.00000E+00    0.00000E+00    0.00000E+00    0.38559E-17    0.29070E-18
  1498    0.00000E+00    0.00000E+00    0.00000E+00    0.38472E-17    0.34747E-18
  1499    0.00000E+00    0.00000E+00    0.00000E+00    0.38385E-17    0.50310E-18
  1500    0.00000E+00    0.00000E+00    0.00000E+00    0.38299E-17    0.48635E-18
  1501    0.00000E+00    0.00000E+00    0.00000E+00    0.38213E-17    0.22837E-18
  1502    0.00000E+00    0.00000E+00    0.00000E+00    0.38127E-17   -0.44944E-19
  1503    0.00000E+00    0.00000E+00    0.00000E+00    0.38041E-17   -0.10599E-18
  1504    0.00000E+00    0.00000E+00    0.00000E+00    0.37955E-17   -0.11957E-19
  1505    0.00000E+00    0.00000E+00    0.00000E+00    0.37870E-17   -0.11895E-19
  1506    0.00000E+00    0.00000E+00    0.00000E+00    0.37785E-17   -0.20885E-18
  1507    0.00000E+00    0.00000E+00    0.00000E+00    0.37700E-17   -0.42721E-18
  1508    0.00000E+00    0.00000E+00    0.00000E+00    0.37615E-17   -0.45106E-18
  1509    0.00000E+00    0.00000E+00    0.00000E+00    0.37531E-17   -0.30511E-18
  1510    0.00000E+00    0.00000E+00    0.00000E+00    0.37446E-17   -0.20600E-18
  1511    0.00000E+00    0.00000E+00    0.00000E+00    0.37362E-17   -0.26088E-18
  1512    0.00000E+00    0.00000E+00    0.00000E+00    0.37279E-17   -0.32325E-18
  1513    0.00000E+00    0.00000E+00    0.00000E+00    0.37195E-17   -0.19634E-18
  1514    0.00000E+00    0.00000E+00    0.00000E+00    0.37112E-17    0.93366E-19
  1515    0.00000E+00    0.00000E+00    0.00000E+00    0.37028E-17    0.31928E-18
  1516    0.00000E+00    0.00000E+00    0.00000E+00    0.36945E-17    0.34191E-18
  1517    0.00000E+00    0.00000E+00    0.00000E+00    0.36863E-17    0.27881E-18
  1518    0.00000E+00    0.00000E+00    0.00000E+00    0.36780E-17    0.33651E-18
  1519    0.00000E+00    0.00000E+00    0.00000E+00    0.36697E-17    0.53119E-18
  1520    0.00000E+00    0.00000E+00    0.00000E+00    0.36615E-17    0.66494E-18
  1521    0.00000E+00    0.00000E+00    0.00000E+00    0.36533E-17    0.58140E-18
  1522    0.00000E+00    0.00000E+00    0.00000E+00    0.36451E-17    0.36080E-18
  1523    0.00000E+00    0.00000E+00    0.00000E+00    0.36369E-17    0.20510E-18
  1524    0.00000E+00    0.00000E+00    0.00000E+00    0.36288E-17    0.17614E-18
  1525    0.00000E+00    0.00000E+00    0.00000E+00    0.36206E-17    0.13382E-18
  1526    0.00000E+00    0.00000E+00    0.00000E+00    0.36125E-17   -0.54583E-19
  1527    0.00000E+00    0.00000E+00    0.00000E+00    0.36044E-17   -0.32105E-18
  1528    0.00000E+00    0.00000E+00    0.00000E+00    0.35963E-17   -0.47595E-18
  1529    0.00000E+00    0.00000E+00    0.00000E+00    0.35882E-17   -0.44943E-18
  1530    0.00000E+00    0.00000E+00    0.00000E+00    0.35802E-17   -0.37387E-18
  1531    0.00000E+00    0.00000E+00    0.00000E+00    0.35722E-17   -0.40249E-18
  1532    0.00000E+00    0.00000E+00    0.00000E+00    0.35641E-17   -0.50782E-18
  1533    0.00000E+00    0.00000E+00    0.00000E+00    0.35561E-17   -0.52290E-18
  1534    0.00000E+00    0.00000E+00    0.00000E+00    0.35482E-17   -0.36434E-18
  1535    0.00000E+00    0.00000E+00    0.00000E+00    0.35402E-17   -0.14184E-18
  1536    0.00000E+00    0.00000E+00    0.00000E+00    0.35323E-17   -0.16169E-19
  1537    0.00000E+00    0.00000E+00    0.00000E+00    0.35243E-17    0.91096E-21
  1538    0.00000E+00    0.00000E+00    0.00000E+00    0.35164E-17    0.43188E-19
  1539    0.00000E+00    0.00000E+00    0.00000E+00    0.35086E-17    0.19630E-18
  1540    0.00000E+00    0.00000E+00    0.00000E+00    0.35007E-17    0.37486E-18
  1541    0.00000E+00    0.00000E+00    0.00000E+00    0.34929E-17    0.43003E-18
  1542    0.00000E+00    0.00000E+00    0.00000E+00    0.34850E-17    0.34098E-18
  1543    0.00000E+00    0.00000E+00    0.00000E+00    0.34772E-17    0.23818E-18
  1544    0.00000E+00    0.00000E+00    0.00000E+00    0.34694E-17    0.23292E-18
  1545    0.00000E+00    0.00000E+00    0.00000E+00    0.34617E-17    0.27980E-18
  1546    0.00000E+00    0.00000E+00    0.00000E+00    0.34539E-17    0.24883E-18
  1547    0.00000E+00    0.00000E+00    0.00000E+00    0.34462E-17    0.10549E-18
  1548    0.00000E+00    0.00000E+00    0.00000E+00    0.34385E-17   -0.39446E-19
  1549    0.00000E+00    0.00000E+00    0.00000E+00    0.34308E-17   -0.71518E-19
  1550    0.00000E+00    0.00000E+00    0.00000E+00    0.34232E-17   -0.15815E-19
  1551    0.00000E+00    0.00000E+00    0.00000E+00    0.34155E-17    0.38599E-20
  1552    0.00000E+00    0.00000E+00    0.00000E+00    0.34079E-17   -0.68966E-19
  1553    0.00000E+00    0.00000E+00    0.00000E+00    0.34003E-17   -0.15107E-18
  1554    0.00000E+00    0.00000E+00    0.00000E+00    0.33927E-17   -0.13095E-18
  1555    0.00000E+00    0.00000E+00    0.00000E+00    0.33851E-17   -0.13432E-19
  1556    0.00000E+00    0.00000E+00    0.00000E+00    0.33776E-17    0.89838E-19
  1557    0.00000E+00    0.00000E+00    0.00000E+00    0.33701E-17    0.10507E-18
  1558    0.00000E+00    0.00000E+00    0.00000E+00    0.33625E-17    0.83722E-19
  1559    0.00000E+00    0.00000E+00    0.00000E+00    0.33551E-17    0.12291E-18
  1560    0.00000E+00    0.00000E+00    0.00000E+00    0.33476E-17    0.23051E-18
  1561    0.00000E+00    0.00000E+00    0.00000E+00    0.33401E-17    0.31360E-18
  1562    0.00000E+00    0.00000E+00    0.00000E+00    0.33327E-17    0.30057E-18
  1563    0.00000E+00    0.00000E+00    0.00000E+00    0.33253E-17    0.23224E-18
  1564    0.00000E+00    0.00000E+00    0.00000E+00    0.33179E-17    0.20304E-18
  1565    0.00000E+00    0.00000E+00    0.00000E+00    0.33105E-17    0.23351E-18
  1566    0.00000E+00    0.00000E+00    0.00000E+00    0.33031E-17    0.24360E-18
  1567    0.00000E+00    0.00000E+00    0.00000E+00    0.32958E-17    0.16031E-18
  1568    0.00000E+00    0.00000E+00    0.00000E+00    0.32884E-17    0.17551E-19
  1569    0.00000E+00    0.00000E+00    0.00000E+00    0.32811E-17   -0.80987E-19
  1570    0.00000E+00    0.00000E+00    0.00000E+00    0.32738E-17   -0.85871E-19
  1571    0.00000E+00    0.00000E+00    0.00000E+00    0.32665E-17   -0.53967E-19
  1572    0.00000E+00    0.00000E+00    0.00000E+00    0.32592E-17   -0.68544E-19
  1573    0.00000E+00    0.00000E+00    0.00000E+00    0.32520E-17   -0.13675E-18
  1574    0.00000E+00    0.00000E+00    0.00000E+00    0.32447E-17   -0.19382E-18
  1575    0.00000E+00    0.00000E+00    0.00000E+00    0.32375E-17   -0.19732E-18
  1576    0.00000E+00    0.00000E+00    0.00000E+00    0.32302E-17   -0.18021E-18
  1577    0.00000E+00    0.00000E+00    0.00000E+00    0.32230E-17   -0.19560E-18
  1578    0.00000E+00    0.00000E+00    0.00000E+00    0.32158E-17   -0.23437E-18
  1579    0.00000E+00    0.00000E+00    0.00000E+00    0.32087E-17   -0.23053E-18
  1580    0.00000E+00    0.00000E+00    0.00000E+00    0.32015E-17   -0.14835E-18
  1581    0.00000E+00    0.00000E+00    0.00000E+00    0.31943E-17   -0.35614E-19
  1582    0.00000E+00    0.00000E+00    0.00000E+00    0.31872E-17    0.28089E-19
  1583    0.00000E+00    0.00000E+00    0.00000E+00    0.31800E-17    0.22032E-19
  1584    0.00000E+00    0.00000E+00    0.00000E+00    0.31729E-17    0.80445E-21
  1585    0.00000E+00    0.00000E+00    0.00000E+00    0.31658E-17    0.21825E-19
  1586    0.00000E+00    0.00000E+00    0.00000E+00    0.31587E-17    0.80332E-19
  1587    0.00000E+00    0.00000E+00    0.00000E+00    0.31516E-17    0.12935E-18
  1588    0.00000E+00    0.00000E+00    0.00000E+00    0.31446E-17    0.14742E-18
  1589    0.00000E+00    0.00000E+00    0.00000E+00    0.31375E-17    0.16077E-18
  1590    0.00000E+00    0.00000E+00    0.00000E+00    0.31305E-17    0.19597E-18
  1591    0.00000E+00    0.00000E+00    0.00000E+00    0.31235E-17    0.23395E-18
  1592    0.00000E+00    0.00000E+00    0.00000E+00    0.31165E-17    0.22974E-18
  1593    0.00000E+00    0.00000E+00    0.00000E+00    0.31095E-17    0.17077E-18
  1594    0.00000E+00    0.00000E+00    0.00000E+00    0.31025E-17    0.96315E-19
  1595    0.00000E+00    0.00000E+00    0.00000E+00    0.30955E-17    0.53624E-19
  1596    0.00000E+00    0.00000E+00    0.00000E+00    0.30886E-17    0.48742E-19
  1597    0.00000E+00    0.00000E+00    0.00000E+00    0.30816E-17    0.51095E-19
  1598    0.00000E+00    0.00000E+00    0.00000E+00    0.30747E-17    0.37892E-19
  1599    0.00000E+00    0.00000E+00    0.00000E+00    0.30678E-17    0.18276E-19
  1600    0.00000E+00    0.00000E+00    0.00000E+00    0.30609E-17    0.12020E-19
  1601    0.00000E+00    0.00000E+00    0.00000E+00    0.30540E-17    0.19123E-19
  1602    0.00000E+00    0.00000E+00    0.00000E+00    0.30471E-17    0.22007E-19
  1603    0.00000E+00    0.00000E+00    0.00000E+00    0.30403E-17    0.11281E-19
  1604    0.00000E+00    0.00000E+00    0.00000E+00    0.30334E-17   -0.35337E-20
  1605    0.00000E+00    0.00000E+00    0.00000E+00    0.30266E-17   -0.10547E-19
  1606    0.00000E+00    0.00000E+00    0.00000E+00    0.30198E-17   -0.12577E-19
  1607    0.00000E+00    0.00000E+00    0.00000E+00    0.30130E-17   -0.21332E-19
  1608    0.00000E+00    0.00000E+00    0.00000E+00    0.30062E-17   -0.40616E-19
  1609    0.00000E+00    0.00000E+00    0.00000E+00    0.29994E-17   -0.63033E-19
  1610    0.00000E+00    0.00000E+00    0.00000E+00    0.29927E-17   -0.80600E-19
  1611    0.00000E+00    0.00000E+00    0.00000E+00    0.29859E-17   -0.89935E-19
  1612    0.00000E+00    0.00000E+00    0.00000E+00    0.29792E-17   -0.86680E-19
  1613    0.00000E+00    0.00000E+00    0.00000E+00    0.29725E-17   -0.64907E-19
  1614    0.00000E+00    0.00000E+00    0.00000E+00    0.29658E-17   -0.28195E-19
  1615    0.00000E+00    0.00000E+00    0.00000E+00    0.29591E-17    0.59257E-20
  1616    0.00000E+00    0.00000E+00    0.00000E+00    0.29524E-17    0.22878E-19
  1617    0.00000E+00    0.00000E+00    0.00000E+00    0.29457E-17    0.30087E-19
  1618    0.00000E+00    0.00000E+00    0.00000E+00    0.29391E-17    0.47534E-19
  1619    0.00000E+00    0.00000E+00    0.00000E+00    0.29324E-17    0.76253E-19
  1620    0.00000E+00    0.00000E+00    0.00000E+00    0.29258E-17    0.88793E-19
  1621    0.00000E+00    0.00000E+00    0.00000E+00    0.29191E-17    0.62334E-19
  1622    0.00000E+00    0.00000E+00    0.00000E+00    0.29125E-17    0.13539E-19
  1623    0.00000E+00    0.00000E+00    0.00000E+00    0.29059E-17   -0.17125E-19
  1624    0.00000E+00    0.00000E+00    0.00000E+00    0.28993E-17   -0.18075E-19
  1625    0.00000E+00    0.00000E+00    0.00000E+00    0.28927E-17   -0.24980E-19
  1626    0.00000E+00    0.00000E+00    0.00000E+00    0.28862E-17   -0.71687E-19
  1627    0.00000E+00    0.00000E+00    0.00000E+00    0.28796E-17   -0.13455E-18
  1628    0.00000E+00    0.00000E+00    0.00000E+00    0.28731E-17   -0.15087E-18
  1629    0.00000E+00    0.00000E+00    0.00000E+00    0.28665E-17   -0.97165E-19
  1630    0.00000E+00    0.00000E+00    0.00000E+00    0.28600E-17   -0.24618E-19
  1631    0.00000E+00    0.00000E+00    0.00000E+00    0.28535E-17    0.32540E-20
  1632    0.00000E+00    0.00000E+00    0.00000E+00    0.28470E-17   -0.58577E-20
  1633    0.00000E+00    0.00000E+00    0.00000E+00    0.28405E-17    0.16177E-19
  1634    0.00000E+00    0.00000E+00    0.00000E+00    0.28340E-17    0.98795E-19
  1635    0.00000E+00    0.00000E+00    0.00000E+00    0.28276E-17    0.17781E-18
  1636    0.00000E+00    0.00000E+00    0.00000E+00    0.28211E-17    0.16957E-18
  1637    0.00000E+00    0.00000E+00    0.00000E+00    0.28147E-17    0.85318E-19
  1638    0.00000E+00    0.00000E+00    0.00000E+00    0.28082E-17    0.28593E-19
  1639    0.00000E+00    0.00000E+00    0.00000E+00    0.28018E-17    0.64381E-19
  1640    0.00000E+00    0.00000E+00    0.00000E+00    0.27954E-17    0.12679E-18
  1641    0.00000E+00    0.00000E+00    0.00000E+00    0.27890E-17    0.96317E-19
  1642    0.00000E+00    0.00000E+00    0.00000E+00    0.27826E-17   -0.42574E-19
  1643    0.00000E+00    0.00000E+00    0.00000E+00    0.27763E-17   -0.17120E-18
  1644    0.00000E+00    0.00000E+00    0.00000E+00    0.27699E-17   -0.18400E-18
  1645    0.00000E+00    0.00000E+00    0.00000E+00    0.27636E-17   -0.12510E-18
  1646    0.00000E+00    0.00000E+00    0.00000E+00    0.27572E-17   -0.12753E-18
  1647    0.00000E+00    0.00000E+00    0.00000E+00    0.27509E-17   -0.22597E-18
  1648    0.00000E+00    0.00000E+00    0.00000E+00    0.27446E-17   -0.29314E-18
  1649    0.00000E+00    0.00000E+00    0.00000E+00    0.27383E-17   -0.19876E-18
  1650    0.00000E+00    0.00000E+00    0.00000E+00    0.27320E-17    0.85932E-20
