#    L    TT             EE             TE          
  1982    0.70819E+02    0.16229E+01   -0.48373E+01
  1983    0.70816E+02    0.16085E+01   -0.47903E+01
  1984    0.70810E+02    0.15944E+01   -0.47427E+01
  1985    0.70800E+02    0.15805E+01   -0.46944E+01
  1986    0.70788E+02    0.15668E+01   -0.46457E+01
  1987    0.70772E+02    0.15534E+01   -0.45964E+01
  1988    0.70753E+02    0.15401E+01   -0.45466E+01
  1989    0.70730E+02    0.15272E+01   -0.44963E+01
  1990    0.70704E+02    0.15144E+01   -0.44456E+01
  1991    0.70674E+02    0.15019E+01   -0.43943E+01
  1992    0.70642E+02    0.14897E+01   -0.43427E+01
  1993    0.70606E+02    0.14777E+01   -0.42906E+01
  1994    0.70567E+02    0.14659E+01   -0.42381E+01
  1995    0.70524E+02    0.14544E+01   -0.41853E+01
  1996    0.70478E+02    0.14432E+01   -0.41321E+01
  1997    0.70428E+02    0.14322E+01   -0.40785E+01
  1998    0.70375E+02    0.14215E+01   -0.40247E+01
  1999    0.70318E+02    0.14111E+01   -0.39705E+01
  2000    0.70258E+02    0.14009E+01   -0.39161E+01
  2001    0.70195E+02    0.13910E+01   -0.38614E+01
  2002    0.70128E+02    0.13814E+01   -0.38065E+01
  2003    0.70058E+02    0.13720E+01   -0.37513E+01
  2004    0.69984E+02    0.13629E+01   -0.36960E+01
  2005    0.69906E+02    0.13541E+01   -0.36405E+01
  2006    0.69826E+02    0.13456E+01   -0.35848E+01
  2007    0.69742E+02    0.13374E+01   -0.35290E+01
  2008    0.69655E+02    0.13294E+01   -0.34731E+01
  2009    0.69564E+02    0.13218E+01   -0.34171E+01
  2010    0.69469E+02    0.13144E+01   -0.33610E+01
  2011    0.69371E+02    0.13073E+01   -0.33049E+01
  2012    0.69271E+02    0.13005E+01   -0.32487E+01
  2013    0.69166E+02    0.12939E+01   -0.31925E+01
  2014    0.69058E+02    0.12877E+01   -0.31364E+01
  2015    0.68947E+02    0.12818E+01   -0.30802E+01
  2016    0.68832E+02    0.12761E+01   -0.30241E+01
  2017    0.68714E+02    0.12708E+01   -0.29681E+01
  2018    0.68594E+02    0.12657E+01   -0.29122E+01
  2019    0.68469E+02    0.12609E+01   -0.28563E+01
  2020    0.68341E+02    0.12564E+01   -0.28006E+01
  2021    0.68210E+02    0.12522E+01   -0.27451E+01
  2022    0.68076E+02    0.12483E+01   -0.26897E+01
  2023    0.67939E+02    0.12447E+01   -0.26344E+01
  2024    0.67799E+02    0.12413E+01   -0.25794E+01
  2025    0.67655E+02    0.12383E+01   -0.25246E+01
  2026    0.67509E+02    0.12355E+01   -0.24701E+01
  2027    0.67359E+02    0.12331E+01   -0.24158E+01
  2028    0.67206E+02    0.12309E+01   -0.23618E+01
  2029    0.67050E+02    0.12290E+01   -0.23080E+01
  2030    0.66892E+02    0.12274E+01   -0.22547E+01
  2031    0.66730E+02    0.12260E+01   -0.22016E+01
  2032    0.66566E+02    0.12250E+01   -0.21488E+01
  2033    0.66398E+02    0.12242E+01   -0.20965E+01
  2034    0.66228E+02    0.12237E+01   -0.20445E+01
  2035    0.66055E+02    0.12235E+01   -0.19929E+01
  2036    0.65880E+02    0.12236E+01   -0.19418E+01
  2037    0.65701E+02    0.12239E+01   -0.18910E+01
  2038    0.65520E+02    0.12245E+01   -0.18408E+01
  2039    0.65337E+02    0.12254E+01   -0.17910E+01
  2040    0.65150E+02    0.12265E+01   -0.17416E+01
  2041    0.64962E+02    0.12279E+01   -0.16928E+01
  2042    0.64771E+02    0.12296E+01   -0.16445E+01
  2043    0.64576E+02    0.12315E+01   -0.15967E+01
  2044    0.64381E+02    0.12337E+01   -0.15495E+01
  2045    0.64183E+02    0.12361E+01   -0.15028E+01
  2046    0.63981E+02    0.12388E+01   -0.14567E+01
  2047    0.63779E+02    0.12417E+01   -0.14111E+01
  2048    0.63573E+02    0.12449E+01   -0.13662E+01
  2049    0.63366E+02    0.12483E+01   -0.13219E+01
  2050    0.63157E+02    0.12520E+01   -0.12782E+01
  2051    0.62946E+02    0.12559E+01   -0.12352E+01
  2052    0.62732E+02    0.12600E+01   -0.11928E+01
  2053    0.62517E+02    0.12644E+01   -0.11510E+01
  2054    0.62299E+02    0.12690E+01   -0.11100E+01
  2055    0.62081E+02    0.12738E+01   -0.10696E+01
  2056    0.61860E+02    0.12788E+01   -0.10299E+01
  2057    0.61637E+02    0.12841E+01   -0.99097E+00
  2058    0.61413E+02    0.12895E+01   -0.95273E+00
  2059    0.61187E+02    0.12952E+01   -0.91523E+00
  2060    0.60960E+02    0.13011E+01   -0.87847E+00
  2061    0.60731E+02    0.13071E+01   -0.84244E+00
  2062    0.60501E+02    0.13134E+01   -0.80722E+00
  2063    0.60269E+02    0.13199E+01   -0.77272E+00
  2064    0.60036E+02    0.13265E+01   -0.73903E+00
  2065    0.59802E+02    0.13333E+01   -0.70612E+00
  2066    0.59566E+02    0.13404E+01   -0.67401E+00
  2067    0.59330E+02    0.13475E+01   -0.64268E+00
  2068    0.59092E+02    0.13549E+01   -0.61221E+00
  2069    0.58854E+02    0.13624E+01   -0.58250E+00
  2070    0.58614E+02    0.13701E+01   -0.55366E+00
  2071    0.58374E+02    0.13780E+01   -0.52563E+00
  2072    0.58132E+02    0.13859E+01   -0.49844E+00
  2073    0.57890E+02    0.13941E+01   -0.47208E+00
  2074    0.57647E+02    0.14024E+01   -0.44660E+00
  2075    0.57403E+02    0.14108E+01   -0.42193E+00
  2076    0.57159E+02    0.14194E+01   -0.39816E+00
  2077    0.56915E+02    0.14281E+01   -0.37523E+00
  2078    0.56669E+02    0.14369E+01   -0.35317E+00
  2079    0.56424E+02    0.14458E+01   -0.33197E+00
  2080    0.56178E+02    0.14549E+01   -0.31167E+00
  2081    0.55931E+02    0.14640E+01   -0.29220E+00
  2082    0.55685E+02    0.14733E+01   -0.27365E+00
  2083    0.55439E+02    0.14827E+01   -0.25596E+00
  2084    0.55191E+02    0.14921E+01   -0.23916E+00
  2085    0.54945E+02    0.15017E+01   -0.22323E+00
  2086    0.54698E+02    0.15113E+01   -0.20822E+00
  2087    0.54451E+02    0.15210E+01   -0.19404E+00
  2088    0.54205E+02    0.15308E+01   -0.18081E+00
  2089    0.53958E+02    0.15407E+01   -0.16842E+00
  2090    0.53712E+02    0.15506E+01   -0.15693E+00
  2091    0.53466E+02    0.15606E+01   -0.14633E+00
  2092    0.53220E+02    0.15706E+01   -0.13662E+00
  2093    0.52975E+02    0.15807E+01   -0.12776E+00
  2094    0.52731E+02    0.15909E+01   -0.11984E+00
  2095    0.52486E+02    0.16011E+01   -0.11275E+00
  2096    0.52243E+02    0.16113E+01   -0.10656E+00
  2097    0.52000E+02    0.16215E+01   -0.10123E+00
  2098    0.51757E+02    0.16318E+01   -0.96797E-01
  2099    0.51516E+02    0.16421E+01   -0.93190E-01
  2100    0.51275E+02    0.16524E+01   -0.90501E-01
  2101    0.51035E+02    0.16627E+01   -0.88627E-01
  2102    0.50796E+02    0.16730E+01   -0.87630E-01
  2103    0.50559E+02    0.16833E+01   -0.87481E-01
  2104    0.50322E+02    0.16936E+01   -0.88189E-01
  2105    0.50086E+02    0.17039E+01   -0.89704E-01
  2106    0.49851E+02    0.17142E+01   -0.92108E-01
  2107    0.49617E+02    0.17245E+01   -0.95294E-01
  2108    0.49385E+02    0.17347E+01   -0.99329E-01
  2109    0.49154E+02    0.17449E+01   -0.10418E+00
  2110    0.48924E+02    0.17551E+01   -0.10984E+00
  2111    0.48696E+02    0.17652E+01   -0.11629E+00
  2112    0.48469E+02    0.17753E+01   -0.12358E+00
  2113    0.48244E+02    0.17853E+01   -0.13161E+00
  2114    0.48020E+02    0.17953E+01   -0.14045E+00
  2115    0.47797E+02    0.18053E+01   -0.15006E+00
  2116    0.47576E+02    0.18151E+01   -0.16040E+00
  2117    0.47357E+02    0.18249E+01   -0.17155E+00
  2118    0.47140E+02    0.18347E+01   -0.18342E+00
  2119    0.46924E+02    0.18443E+01   -0.19605E+00
  2120    0.46710E+02    0.18539E+01   -0.20937E+00
  2121    0.46498E+02    0.18633E+01   -0.22347E+00
  2122    0.46288E+02    0.18727E+01   -0.23822E+00
  2123    0.46079E+02    0.18820E+01   -0.25371E+00
  2124    0.45873E+02    0.18912E+01   -0.26987E+00
  2125    0.45668E+02    0.19003E+01   -0.28673E+00
  2126    0.45466E+02    0.19093E+01   -0.30422E+00
  2127    0.45265E+02    0.19182E+01   -0.32242E+00
  2128    0.45067E+02    0.19270E+01   -0.34121E+00
  2129    0.44871E+02    0.19356E+01   -0.36067E+00
  2130    0.44677E+02    0.19441E+01   -0.38074E+00
  2131    0.44484E+02    0.19525E+01   -0.40143E+00
  2132    0.44295E+02    0.19608E+01   -0.42269E+00
  2133    0.44107E+02    0.19689E+01   -0.44459E+00
  2134    0.43922E+02    0.19769E+01   -0.46700E+00
  2135    0.43739E+02    0.19848E+01   -0.49002E+00
  2136    0.43558E+02    0.19925E+01   -0.51357E+00
  2137    0.43380E+02    0.20000E+01   -0.53766E+00
  2138    0.43204E+02    0.20075E+01   -0.56225E+00
  2139    0.43030E+02    0.20147E+01   -0.58741E+00
  2140    0.42859E+02    0.20218E+01   -0.61300E+00
  2141    0.42690E+02    0.20287E+01   -0.63912E+00
  2142    0.42524E+02    0.20355E+01   -0.66569E+00
  2143    0.42360E+02    0.20421E+01   -0.69272E+00
  2144    0.42199E+02    0.20486E+01   -0.72018E+00
  2145    0.42040E+02    0.20548E+01   -0.74811E+00
  2146    0.41883E+02    0.20609E+01   -0.77640E+00
  2147    0.41730E+02    0.20668E+01   -0.80513E+00
  2148    0.41579E+02    0.20725E+01   -0.83423E+00
  2149    0.41430E+02    0.20781E+01   -0.86371E+00
  2150    0.41284E+02    0.20834E+01   -0.89353E+00
  2151    0.41141E+02    0.20886E+01   -0.92373E+00
  2152    0.41000E+02    0.20936E+01   -0.95421E+00
  2153    0.40862E+02    0.20984E+01   -0.98504E+00
  2154    0.40726E+02    0.21030E+01   -0.10162E+01
  2155    0.40593E+02    0.21073E+01   -0.10476E+01
  2156    0.40463E+02    0.21115E+01   -0.10792E+01
  2157    0.40335E+02    0.21155E+01   -0.11112E+01
  2158    0.40210E+02    0.21193E+01   -0.11433E+01
  2159    0.40088E+02    0.21229E+01   -0.11757E+01
  2160    0.39968E+02    0.21263E+01   -0.12083E+01
  2161    0.39851E+02    0.21295E+01   -0.12411E+01
  2162    0.39737E+02    0.21325E+01   -0.12741E+01
  2163    0.39625E+02    0.21352E+01   -0.13072E+01
  2164    0.39515E+02    0.21378E+01   -0.13405E+01
  2165    0.39409E+02    0.21401E+01   -0.13739E+01
  2166    0.39306E+02    0.21422E+01   -0.14075E+01
  2167    0.39204E+02    0.21441E+01   -0.14411E+01
  2168    0.39106E+02    0.21458E+01   -0.14749E+01
  2169    0.39010E+02    0.21473E+01   -0.15087E+01
  2170    0.38917E+02    0.21486E+01   -0.15426E+01
  2171    0.38826E+02    0.21496E+01   -0.15765E+01
  2172    0.38738E+02    0.21504E+01   -0.16105E+01
  2173    0.38653E+02    0.21510E+01   -0.16444E+01
  2174    0.38570E+02    0.21514E+01   -0.16784E+01
  2175    0.38490E+02    0.21516E+01   -0.17124E+01
  2176    0.38412E+02    0.21515E+01   -0.17463E+01
  2177    0.38337E+02    0.21512E+01   -0.17802E+01
  2178    0.38265E+02    0.21508E+01   -0.18141E+01
  2179    0.38194E+02    0.21501E+01   -0.18479E+01
  2180    0.38127E+02    0.21491E+01   -0.18816E+01
  2181    0.38062E+02    0.21480E+01   -0.19152E+01
  2182    0.37999E+02    0.21466E+01   -0.19486E+01
  2183    0.37939E+02    0.21450E+01   -0.19820E+01
  2184    0.37881E+02    0.21433E+01   -0.20153E+01
  2185    0.37826E+02    0.21412E+01   -0.20483E+01
  2186    0.37773E+02    0.21390E+01   -0.20812E+01
  2187    0.37722E+02    0.21366E+01   -0.21140E+01
  2188    0.37674E+02    0.21339E+01   -0.21465E+01
  2189    0.37628E+02    0.21310E+01   -0.21788E+01
  2190    0.37585E+02    0.21279E+01   -0.22109E+01
  2191    0.37543E+02    0.21247E+01   -0.22428E+01
  2192    0.37504E+02    0.21211E+01   -0.22744E+01
  2193    0.37467E+02    0.21174E+01   -0.23058E+01
  2194    0.37432E+02    0.21135E+01   -0.23369E+01
  2195    0.37400E+02    0.21094E+01   -0.23678E+01
  2196    0.37369E+02    0.21050E+01   -0.23983E+01
  2197    0.37341E+02    0.21005E+01   -0.24285E+01
  2198    0.37315E+02    0.20957E+01   -0.24585E+01
  2199    0.37291E+02    0.20908E+01   -0.24881E+01
  2200    0.37268E+02    0.20856E+01   -0.25173E+01
