#    L    TT             EE             TE          
  1985    0.20820E+03    0.98254E+01   -0.19689E+02
  1986    0.20844E+03    0.97651E+01   -0.19759E+02
  1987    0.20867E+03    0.97040E+01   -0.19825E+02
  1988    0.20891E+03    0.96424E+01   -0.19888E+02
  1989    0.20915E+03    0.95801E+01   -0.19947E+02
  1990    0.20939E+03    0.95173E+01   -0.20001E+02
  1991    0.20964E+03    0.94539E+01   -0.20052E+02
  1992    0.20988E+03    0.93902E+01   -0.20099E+02
  1993    0.21013E+03    0.93257E+01   -0.20141E+02
  1994    0.21038E+03    0.92610E+01   -0.20180E+02
  1995    0.21063E+03    0.91957E+01   -0.20215E+02
  1996    0.21089E+03    0.91300E+01   -0.20246E+02
  1997    0.21114E+03    0.90639E+01   -0.20272E+02
  1998    0.21140E+03    0.89975E+01   -0.20295E+02
  1999    0.21165E+03    0.89306E+01   -0.20314E+02
  2000    0.21191E+03    0.88635E+01   -0.20329E+02
  2001    0.21216E+03    0.87959E+01   -0.20340E+02
  2002    0.21241E+03    0.87282E+01   -0.20346E+02
  2003    0.21266E+03    0.86601E+01   -0.20349E+02
  2004    0.21292E+03    0.85919E+01   -0.20348E+02
  2005    0.21317E+03    0.85234E+01   -0.20343E+02
  2006    0.21341E+03    0.84547E+01   -0.20334E+02
  2007    0.21366E+03    0.83858E+01   -0.20321E+02
  2008    0.21390E+03    0.83169E+01   -0.20304E+02
  2009    0.21415E+03    0.82477E+01   -0.20283E+02
  2010    0.21438E+03    0.81785E+01   -0.20258E+02
  2011    0.21462E+03    0.81092E+01   -0.20229E+02
  2012    0.21485E+03    0.80398E+01   -0.20197E+02
  2013    0.21508E+03    0.79704E+01   -0.20160E+02
  2014    0.21531E+03    0.79010E+01   -0.20120E+02
  2015    0.21553E+03    0.78316E+01   -0.20076E+02
  2016    0.21575E+03    0.77622E+01   -0.20028E+02
  2017    0.21596E+03    0.76929E+01   -0.19976E+02
  2018    0.21617E+03    0.76237E+01   -0.19921E+02
  2019    0.21637E+03    0.75545E+01   -0.19862E+02
  2020    0.21657E+03    0.74855E+01   -0.19799E+02
  2021    0.21677E+03    0.74166E+01   -0.19733E+02
  2022    0.21696E+03    0.73480E+01   -0.19663E+02
  2023    0.21714E+03    0.72794E+01   -0.19589E+02
  2024    0.21731E+03    0.72112E+01   -0.19512E+02
  2025    0.21748E+03    0.71431E+01   -0.19431E+02
  2026    0.21765E+03    0.70753E+01   -0.19347E+02
  2027    0.21781E+03    0.70077E+01   -0.19260E+02
  2028    0.21796E+03    0.69405E+01   -0.19169E+02
  2029    0.21810E+03    0.68735E+01   -0.19075E+02
  2030    0.21824E+03    0.68069E+01   -0.18977E+02
  2031    0.21837E+03    0.67407E+01   -0.18876E+02
  2032    0.21849E+03    0.66748E+01   -0.18773E+02
  2033    0.21861E+03    0.66093E+01   -0.18665E+02
  2034    0.21871E+03    0.65443E+01   -0.18555E+02
  2035    0.21881E+03    0.64796E+01   -0.18442E+02
  2036    0.21890E+03    0.64155E+01   -0.18326E+02
  2037    0.21898E+03    0.63518E+01   -0.18206E+02
  2038    0.21906E+03    0.62886E+01   -0.18084E+02
  2039    0.21912E+03    0.62259E+01   -0.17959E+02
  2040    0.21918E+03    0.61637E+01   -0.17831E+02
  2041    0.21923E+03    0.61020E+01   -0.17700E+02
  2042    0.21927E+03    0.60410E+01   -0.17567E+02
  2043    0.21930E+03    0.59805E+01   -0.17431E+02
  2044    0.21932E+03    0.59206E+01   -0.17292E+02
  2045    0.21933E+03    0.58614E+01   -0.17151E+02
  2046    0.21933E+03    0.58027E+01   -0.17008E+02
  2047    0.21932E+03    0.57447E+01   -0.16862E+02
  2048    0.21930E+03    0.56873E+01   -0.16713E+02
  2049    0.21928E+03    0.56306E+01   -0.16563E+02
  2050    0.21924E+03    0.55746E+01   -0.16409E+02
  2051    0.21919E+03    0.55193E+01   -0.16254E+02
  2052    0.21913E+03    0.54647E+01   -0.16097E+02
  2053    0.21906E+03    0.54109E+01   -0.15938E+02
  2054    0.21898E+03    0.53578E+01   -0.15776E+02
  2055    0.21890E+03    0.53054E+01   -0.15613E+02
  2056    0.21879E+03    0.52538E+01   -0.15448E+02
  2057    0.21869E+03    0.52031E+01   -0.15281E+02
  2058    0.21856E+03    0.51531E+01   -0.15113E+02
  2059    0.21843E+03    0.51039E+01   -0.14942E+02
  2060    0.21829E+03    0.50555E+01   -0.14770E+02
  2061    0.21814E+03    0.50080E+01   -0.14597E+02
  2062    0.21797E+03    0.49613E+01   -0.14422E+02
  2063    0.21780E+03    0.49154E+01   -0.14246E+02
  2064    0.21761E+03    0.48704E+01   -0.14068E+02
  2065    0.21741E+03    0.48263E+01   -0.13889E+02
  2066    0.21721E+03    0.47830E+01   -0.13709E+02
  2067    0.21699E+03    0.47407E+01   -0.13528E+02
  2068    0.21676E+03    0.46992E+01   -0.13345E+02
  2069    0.21652E+03    0.46587E+01   -0.13162E+02
  2070    0.21626E+03    0.46190E+01   -0.12978E+02
  2071    0.21600E+03    0.45803E+01   -0.12793E+02
  2072    0.21573E+03    0.45425E+01   -0.12607E+02
  2073    0.21544E+03    0.45056E+01   -0.12420E+02
  2074    0.21514E+03    0.44697E+01   -0.12233E+02
  2075    0.21484E+03    0.44347E+01   -0.12045E+02
  2076    0.21452E+03    0.44006E+01   -0.11856E+02
  2077    0.21419E+03    0.43675E+01   -0.11668E+02
  2078    0.21385E+03    0.43354E+01   -0.11478E+02
  2079    0.21350E+03    0.43042E+01   -0.11289E+02
  2080    0.21314E+03    0.42740E+01   -0.11099E+02
  2081    0.21276E+03    0.42448E+01   -0.10909E+02
  2082    0.21238E+03    0.42165E+01   -0.10718E+02
  2083    0.21198E+03    0.41892E+01   -0.10528E+02
  2084    0.21158E+03    0.41629E+01   -0.10338E+02
  2085    0.21116E+03    0.41375E+01   -0.10148E+02
  2086    0.21073E+03    0.41132E+01   -0.99578E+01
  2087    0.21030E+03    0.40898E+01   -0.97681E+01
  2088    0.20985E+03    0.40674E+01   -0.95785E+01
  2089    0.20939E+03    0.40459E+01   -0.93894E+01
  2090    0.20892E+03    0.40255E+01   -0.92006E+01
  2091    0.20845E+03    0.40060E+01   -0.90123E+01
  2092    0.20796E+03    0.39875E+01   -0.88245E+01
  2093    0.20746E+03    0.39700E+01   -0.86373E+01
  2094    0.20695E+03    0.39535E+01   -0.84508E+01
  2095    0.20643E+03    0.39379E+01   -0.82650E+01
  2096    0.20590E+03    0.39233E+01   -0.80800E+01
  2097    0.20536E+03    0.39097E+01   -0.78958E+01
  2098    0.20481E+03    0.38970E+01   -0.77125E+01
  2099    0.20426E+03    0.38853E+01   -0.75302E+01
  2100    0.20369E+03    0.38745E+01   -0.73489E+01
  2101    0.20311E+03    0.38647E+01   -0.71686E+01
  2102    0.20253E+03    0.38559E+01   -0.69895E+01
  2103    0.20193E+03    0.38480E+01   -0.68116E+01
  2104    0.20133E+03    0.38410E+01   -0.66349E+01
  2105    0.20072E+03    0.38350E+01   -0.64596E+01
  2106    0.20010E+03    0.38298E+01   -0.62856E+01
  2107    0.19947E+03    0.38256E+01   -0.61130E+01
  2108    0.19883E+03    0.38224E+01   -0.59419E+01
  2109    0.19819E+03    0.38200E+01   -0.57723E+01
  2110    0.19753E+03    0.38185E+01   -0.56043E+01
  2111    0.19687E+03    0.38179E+01   -0.54379E+01
  2112    0.19620E+03    0.38182E+01   -0.52731E+01
  2113    0.19553E+03    0.38193E+01   -0.51101E+01
  2114    0.19484E+03    0.38214E+01   -0.49489E+01
  2115    0.19415E+03    0.38243E+01   -0.47894E+01
  2116    0.19345E+03    0.38280E+01   -0.46318E+01
  2117    0.19275E+03    0.38326E+01   -0.44762E+01
  2118    0.19204E+03    0.38380E+01   -0.43225E+01
  2119    0.19132E+03    0.38442E+01   -0.41707E+01
  2120    0.19059E+03    0.38512E+01   -0.40210E+01
  2121    0.18986E+03    0.38590E+01   -0.38734E+01
  2122    0.18912E+03    0.38676E+01   -0.37279E+01
  2123    0.18838E+03    0.38770E+01   -0.35845E+01
  2124    0.18763E+03    0.38871E+01   -0.34434E+01
  2125    0.18687E+03    0.38980E+01   -0.33044E+01
  2126    0.18611E+03    0.39097E+01   -0.31678E+01
  2127    0.18535E+03    0.39220E+01   -0.30334E+01
  2128    0.18458E+03    0.39351E+01   -0.29014E+01
  2129    0.18380E+03    0.39489E+01   -0.27718E+01
  2130    0.18302E+03    0.39634E+01   -0.26445E+01
  2131    0.18224E+03    0.39785E+01   -0.25197E+01
  2132    0.18145E+03    0.39943E+01   -0.23973E+01
  2133    0.18065E+03    0.40108E+01   -0.22775E+01
  2134    0.17986E+03    0.40279E+01   -0.21601E+01
  2135    0.17906E+03    0.40456E+01   -0.20454E+01
  2136    0.17825E+03    0.40640E+01   -0.19331E+01
  2137    0.17744E+03    0.40829E+01   -0.18235E+01
  2138    0.17663E+03    0.41024E+01   -0.17165E+01
  2139    0.17582E+03    0.41225E+01   -0.16122E+01
  2140    0.17500E+03    0.41431E+01   -0.15104E+01
  2141    0.17418E+03    0.41643E+01   -0.14115E+01
  2142    0.17336E+03    0.41860E+01   -0.13151E+01
  2143    0.17253E+03    0.42082E+01   -0.12216E+01
  2144    0.17171E+03    0.42309E+01   -0.11307E+01
  2145    0.17088E+03    0.42541E+01   -0.10427E+01
  2146    0.17005E+03    0.42777E+01   -0.95727E+00
  2147    0.16922E+03    0.43018E+01   -0.87479E+00
  2148    0.16838E+03    0.43263E+01   -0.79497E+00
  2149    0.16755E+03    0.43513E+01   -0.71804E+00
  2150    0.16672E+03    0.43766E+01   -0.64388E+00
  2151    0.16588E+03    0.44023E+01   -0.57258E+00
  2152    0.16504E+03    0.44284E+01   -0.50402E+00
  2153    0.16421E+03    0.44548E+01   -0.43843E+00
  2154    0.16337E+03    0.44816E+01   -0.37554E+00
  2155    0.16253E+03    0.45087E+01   -0.31557E+00
  2156    0.16170E+03    0.45361E+01   -0.25842E+00
  2157    0.16086E+03    0.45638E+01   -0.20415E+00
  2158    0.16003E+03    0.45918E+01   -0.15264E+00
  2159    0.15919E+03    0.46200E+01   -0.10412E+00
  2160    0.15836E+03    0.46484E+01   -0.58305E-01
  2161    0.15753E+03    0.46771E+01   -0.15424E-01
  2162    0.15670E+03    0.47060E+01    0.24656E-01
  2163    0.15587E+03    0.47350E+01    0.61854E-01
  2164    0.15504E+03    0.47643E+01    0.96316E-01
  2165    0.15422E+03    0.47937E+01    0.12781E+00
  2166    0.15339E+03    0.48232E+01    0.15662E+00
  2167    0.15257E+03    0.48529E+01    0.18254E+00
  2168    0.15175E+03    0.48827E+01    0.20570E+00
  2169    0.15094E+03    0.49126E+01    0.22604E+00
  2170    0.15012E+03    0.49425E+01    0.24369E+00
  2171    0.14931E+03    0.49725E+01    0.25844E+00
  2172    0.14851E+03    0.50026E+01    0.27058E+00
  2173    0.14770E+03    0.50327E+01    0.27990E+00
  2174    0.14690E+03    0.50628E+01    0.28655E+00
  2175    0.14610E+03    0.50929E+01    0.29045E+00
  2176    0.14531E+03    0.51230E+01    0.29178E+00
  2177    0.14452E+03    0.51530E+01    0.29030E+00
  2178    0.14374E+03    0.51830E+01    0.28631E+00
  2179    0.14295E+03    0.52129E+01    0.27963E+00
  2180    0.14218E+03    0.52428E+01    0.27038E+00
  2181    0.14141E+03    0.52725E+01    0.25851E+00
  2182    0.14064E+03    0.53022E+01    0.24418E+00
  2183    0.13988E+03    0.53317E+01    0.22719E+00
  2184    0.13912E+03    0.53611E+01    0.20781E+00
  2185    0.13837E+03    0.53903E+01    0.18590E+00
  2186    0.13762E+03    0.54194E+01    0.16155E+00
  2187    0.13688E+03    0.54482E+01    0.13475E+00
  2188    0.13614E+03    0.54769E+01    0.10564E+00
  2189    0.13541E+03    0.55054E+01    0.74155E-01
  2190    0.13468E+03    0.55336E+01    0.40196E-01
  2191    0.13396E+03    0.55616E+01    0.41264E-02
  2192    0.13325E+03    0.55893E+01   -0.34458E-01
  2193    0.13254E+03    0.56168E+01   -0.75072E-01
  2194    0.13184E+03    0.56439E+01   -0.11804E+00
  2195    0.13115E+03    0.56709E+01   -0.16309E+00
  2196    0.13046E+03    0.56974E+01   -0.21041E+00
  2197    0.12978E+03    0.57237E+01   -0.25963E+00
  2198    0.12910E+03    0.57496E+01   -0.31117E+00
  2199    0.12844E+03    0.57752E+01   -0.36455E+00
  2200    0.12777E+03    0.58004E+01   -0.42003E+00
