#    L    TT             EE             TE          
  1982    0.69475E+03    0.30794E+02   -0.61437E+02
  1983    0.69558E+03    0.30634E+02   -0.61695E+02
  1984    0.69641E+03    0.30472E+02   -0.61941E+02
  1985    0.69725E+03    0.30307E+02   -0.62176E+02
  1986    0.69812E+03    0.30141E+02   -0.62401E+02
  1987    0.69898E+03    0.29972E+02   -0.62613E+02
  1988    0.69986E+03    0.29802E+02   -0.62815E+02
  1989    0.70075E+03    0.29629E+02   -0.63004E+02
  1990    0.70164E+03    0.29455E+02   -0.63183E+02
  1991    0.70255E+03    0.29279E+02   -0.63350E+02
  1992    0.70346E+03    0.29102E+02   -0.63505E+02
  1993    0.70437E+03    0.28922E+02   -0.63649E+02
  1994    0.70530E+03    0.28742E+02   -0.63781E+02
  1995    0.70622E+03    0.28559E+02   -0.63901E+02
  1996    0.70715E+03    0.28376E+02   -0.64010E+02
  1997    0.70808E+03    0.28190E+02   -0.64106E+02
  1998    0.70902E+03    0.28004E+02   -0.64191E+02
  1999    0.70995E+03    0.27817E+02   -0.64264E+02
  2000    0.71089E+03    0.27628E+02   -0.64326E+02
  2001    0.71182E+03    0.27438E+02   -0.64375E+02
  2002    0.71275E+03    0.27247E+02   -0.64412E+02
  2003    0.71368E+03    0.27056E+02   -0.64438E+02
  2004    0.71461E+03    0.26863E+02   -0.64452E+02
  2005    0.71553E+03    0.26669E+02   -0.64454E+02
  2006    0.71646E+03    0.26475E+02   -0.64444E+02
  2007    0.71737E+03    0.26280E+02   -0.64422E+02
  2008    0.71828E+03    0.26085E+02   -0.64389E+02
  2009    0.71918E+03    0.25889E+02   -0.64344E+02
  2010    0.72008E+03    0.25693E+02   -0.64287E+02
  2011    0.72096E+03    0.25495E+02   -0.64218E+02
  2012    0.72184E+03    0.25298E+02   -0.64138E+02
  2013    0.72270E+03    0.25101E+02   -0.64046E+02
  2014    0.72356E+03    0.24903E+02   -0.63943E+02
  2015    0.72441E+03    0.24705E+02   -0.63827E+02
  2016    0.72524E+03    0.24507E+02   -0.63701E+02
  2017    0.72606E+03    0.24309E+02   -0.63563E+02
  2018    0.72687E+03    0.24112E+02   -0.63415E+02
  2019    0.72766E+03    0.23914E+02   -0.63254E+02
  2020    0.72845E+03    0.23716E+02   -0.63083E+02
  2021    0.72921E+03    0.23519E+02   -0.62900E+02
  2022    0.72995E+03    0.23322E+02   -0.62707E+02
  2023    0.73069E+03    0.23125E+02   -0.62502E+02
  2024    0.73140E+03    0.22930E+02   -0.62287E+02
  2025    0.73209E+03    0.22734E+02   -0.62061E+02
  2026    0.73277E+03    0.22539E+02   -0.61825E+02
  2027    0.73343E+03    0.22345E+02   -0.61577E+02
  2028    0.73407E+03    0.22151E+02   -0.61320E+02
  2029    0.73469E+03    0.21958E+02   -0.61052E+02
  2030    0.73528E+03    0.21767E+02   -0.60775E+02
  2031    0.73585E+03    0.21575E+02   -0.60486E+02
  2032    0.73641E+03    0.21386E+02   -0.60189E+02
  2033    0.73693E+03    0.21196E+02   -0.59881E+02
  2034    0.73744E+03    0.21009E+02   -0.59564E+02
  2035    0.73792E+03    0.20822E+02   -0.59237E+02
  2036    0.73838E+03    0.20636E+02   -0.58901E+02
  2037    0.73881E+03    0.20452E+02   -0.58555E+02
  2038    0.73922E+03    0.20269E+02   -0.58201E+02
  2039    0.73960E+03    0.20087E+02   -0.57837E+02
  2040    0.73996E+03    0.19907E+02   -0.57465E+02
  2041    0.74028E+03    0.19729E+02   -0.57083E+02
  2042    0.74058E+03    0.19552E+02   -0.56694E+02
  2043    0.74085E+03    0.19376E+02   -0.56295E+02
  2044    0.74110E+03    0.19203E+02   -0.55890E+02
  2045    0.74132E+03    0.19031E+02   -0.55476E+02
  2046    0.74150E+03    0.18860E+02   -0.55053E+02
  2047    0.74166E+03    0.18692E+02   -0.54624E+02
  2048    0.74178E+03    0.18525E+02   -0.54186E+02
  2049    0.74189E+03    0.18360E+02   -0.53742E+02
  2050    0.74195E+03    0.18197E+02   -0.53290E+02
  2051    0.74198E+03    0.18037E+02   -0.52831E+02
  2052    0.74199E+03    0.17878E+02   -0.52365E+02
  2053    0.74196E+03    0.17721E+02   -0.51893E+02
  2054    0.74190E+03    0.17567E+02   -0.51414E+02
  2055    0.74181E+03    0.17415E+02   -0.50929E+02
  2056    0.74169E+03    0.17264E+02   -0.50438E+02
  2057    0.74153E+03    0.17117E+02   -0.49941E+02
  2058    0.74134E+03    0.16971E+02   -0.49438E+02
  2059    0.74112E+03    0.16828E+02   -0.48931E+02
  2060    0.74086E+03    0.16687E+02   -0.48417E+02
  2061    0.74058E+03    0.16549E+02   -0.47899E+02
  2062    0.74025E+03    0.16413E+02   -0.47375E+02
  2063    0.73989E+03    0.16279E+02   -0.46847E+02
  2064    0.73950E+03    0.16149E+02   -0.46314E+02
  2065    0.73908E+03    0.16020E+02   -0.45777E+02
  2066    0.73862E+03    0.15894E+02   -0.45235E+02
  2067    0.73813E+03    0.15771E+02   -0.44691E+02
  2068    0.73759E+03    0.15651E+02   -0.44141E+02
  2069    0.73703E+03    0.15533E+02   -0.43589E+02
  2070    0.73643E+03    0.15418E+02   -0.43034E+02
  2071    0.73580E+03    0.15306E+02   -0.42475E+02
  2072    0.73513E+03    0.15196E+02   -0.41913E+02
  2073    0.73444E+03    0.15089E+02   -0.41349E+02
  2074    0.73369E+03    0.14985E+02   -0.40782E+02
  2075    0.73292E+03    0.14884E+02   -0.40213E+02
  2076    0.73212E+03    0.14785E+02   -0.39642E+02
  2077    0.73127E+03    0.14690E+02   -0.39069E+02
  2078    0.73040E+03    0.14597E+02   -0.38494E+02
  2079    0.72949E+03    0.14507E+02   -0.37919E+02
  2080    0.72854E+03    0.14420E+02   -0.37341E+02
  2081    0.72756E+03    0.14336E+02   -0.36763E+02
  2082    0.72655E+03    0.14255E+02   -0.36184E+02
  2083    0.72550E+03    0.14177E+02   -0.35604E+02
  2084    0.72442E+03    0.14102E+02   -0.35024E+02
  2085    0.72330E+03    0.14030E+02   -0.34444E+02
  2086    0.72214E+03    0.13961E+02   -0.33863E+02
  2087    0.72096E+03    0.13894E+02   -0.33283E+02
  2088    0.71974E+03    0.13831E+02   -0.32703E+02
  2089    0.71849E+03    0.13771E+02   -0.32124E+02
  2090    0.71721E+03    0.13714E+02   -0.31546E+02
  2091    0.71589E+03    0.13659E+02   -0.30969E+02
  2092    0.71453E+03    0.13608E+02   -0.30393E+02
  2093    0.71315E+03    0.13560E+02   -0.29818E+02
  2094    0.71174E+03    0.13514E+02   -0.29245E+02
  2095    0.71029E+03    0.13472E+02   -0.28674E+02
  2096    0.70881E+03    0.13433E+02   -0.28104E+02
  2097    0.70730E+03    0.13396E+02   -0.27538E+02
  2098    0.70575E+03    0.13363E+02   -0.26973E+02
  2099    0.70418E+03    0.13332E+02   -0.26411E+02
  2100    0.70257E+03    0.13305E+02   -0.25851E+02
  2101    0.70094E+03    0.13280E+02   -0.25295E+02
  2102    0.69928E+03    0.13258E+02   -0.24741E+02
  2103    0.69758E+03    0.13240E+02   -0.24192E+02
  2104    0.69586E+03    0.13224E+02   -0.23645E+02
  2105    0.69411E+03    0.13211E+02   -0.23102E+02
  2106    0.69233E+03    0.13201E+02   -0.22563E+02
  2107    0.69052E+03    0.13194E+02   -0.22028E+02
  2108    0.68868E+03    0.13189E+02   -0.21497E+02
  2109    0.68682E+03    0.13188E+02   -0.20971E+02
  2110    0.68493E+03    0.13189E+02   -0.20449E+02
  2111    0.68302E+03    0.13193E+02   -0.19932E+02
  2112    0.68107E+03    0.13200E+02   -0.19419E+02
  2113    0.67910E+03    0.13210E+02   -0.18912E+02
  2114    0.67711E+03    0.13222E+02   -0.18410E+02
  2115    0.67509E+03    0.13237E+02   -0.17913E+02
  2116    0.67305E+03    0.13254E+02   -0.17422E+02
  2117    0.67099E+03    0.13275E+02   -0.16936E+02
  2118    0.66890E+03    0.13298E+02   -0.16456E+02
  2119    0.66678E+03    0.13323E+02   -0.15982E+02
  2120    0.66466E+03    0.13351E+02   -0.15514E+02
  2121    0.66250E+03    0.13382E+02   -0.15052E+02
  2122    0.66032E+03    0.13415E+02   -0.14597E+02
  2123    0.65813E+03    0.13450E+02   -0.14148E+02
  2124    0.65591E+03    0.13488E+02   -0.13705E+02
  2125    0.65367E+03    0.13528E+02   -0.13270E+02
  2126    0.65142E+03    0.13571E+02   -0.12841E+02
  2127    0.64914E+03    0.13616E+02   -0.12419E+02
  2128    0.64685E+03    0.13663E+02   -0.12004E+02
  2129    0.64455E+03    0.13713E+02   -0.11597E+02
  2130    0.64222E+03    0.13765E+02   -0.11196E+02
  2131    0.63987E+03    0.13818E+02   -0.10803E+02
  2132    0.63752E+03    0.13875E+02   -0.10418E+02
  2133    0.63515E+03    0.13933E+02   -0.10040E+02
  2134    0.63276E+03    0.13993E+02   -0.96700E+01
  2135    0.63036E+03    0.14055E+02   -0.93080E+01
  2136    0.62795E+03    0.14119E+02   -0.89536E+01
  2137    0.62552E+03    0.14185E+02   -0.86072E+01
  2138    0.62308E+03    0.14253E+02   -0.82691E+01
  2139    0.62063E+03    0.14323E+02   -0.79390E+01
  2140    0.61817E+03    0.14395E+02   -0.76169E+01
  2141    0.61570E+03    0.14468E+02   -0.73037E+01
  2142    0.61322E+03    0.14544E+02   -0.69984E+01
  2143    0.61073E+03    0.14620E+02   -0.67017E+01
  2144    0.60823E+03    0.14699E+02   -0.64135E+01
  2145    0.60572E+03    0.14779E+02   -0.61339E+01
  2146    0.60321E+03    0.14860E+02   -0.58627E+01
  2147    0.60069E+03    0.14943E+02   -0.56007E+01
  2148    0.59816E+03    0.15028E+02   -0.53468E+01
  2149    0.59563E+03    0.15113E+02   -0.51020E+01
  2150    0.59309E+03    0.15200E+02   -0.48660E+01
  2151    0.59055E+03    0.15289E+02   -0.46388E+01
  2152    0.58801E+03    0.15378E+02   -0.44202E+01
  2153    0.58546E+03    0.15469E+02   -0.42111E+01
  2154    0.58291E+03    0.15561E+02   -0.40104E+01
  2155    0.58035E+03    0.15654E+02   -0.38189E+01
  2156    0.57781E+03    0.15748E+02   -0.36364E+01
  2157    0.57525E+03    0.15843E+02   -0.34629E+01
  2158    0.57270E+03    0.15939E+02   -0.32981E+01
  2159    0.57014E+03    0.16036E+02   -0.31429E+01
  2160    0.56759E+03    0.16134E+02   -0.29962E+01
  2161    0.56504E+03    0.16232E+02   -0.28588E+01
  2162    0.56250E+03    0.16331E+02   -0.27304E+01
  2163    0.55995E+03    0.16431E+02   -0.26111E+01
  2164    0.55741E+03    0.16532E+02   -0.25005E+01
  2165    0.55487E+03    0.16633E+02   -0.23995E+01
  2166    0.55234E+03    0.16734E+02   -0.23070E+01
  2167    0.54981E+03    0.16836E+02   -0.22236E+01
  2168    0.54730E+03    0.16939E+02   -0.21493E+01
  2169    0.54478E+03    0.17042E+02   -0.20839E+01
  2170    0.54227E+03    0.17145E+02   -0.20271E+01
  2171    0.53977E+03    0.17248E+02   -0.19798E+01
  2172    0.53728E+03    0.17352E+02   -0.19407E+01
  2173    0.53479E+03    0.17455E+02   -0.19107E+01
  2174    0.53233E+03    0.17559E+02   -0.18894E+01
  2175    0.52986E+03    0.17663E+02   -0.18769E+01
  2176    0.52740E+03    0.17767E+02   -0.18727E+01
  2177    0.52496E+03    0.17871E+02   -0.18777E+01
  2178    0.52253E+03    0.17975E+02   -0.18908E+01
  2179    0.52011E+03    0.18078E+02   -0.19125E+01
  2180    0.51771E+03    0.18182E+02   -0.19428E+01
  2181    0.51531E+03    0.18285E+02   -0.19814E+01
  2182    0.51293E+03    0.18388E+02   -0.20280E+01
  2183    0.51056E+03    0.18490E+02   -0.20834E+01
  2184    0.50821E+03    0.18593E+02   -0.21465E+01
  2185    0.50587E+03    0.18694E+02   -0.22179E+01
  2186    0.50355E+03    0.18795E+02   -0.22974E+01
  2187    0.50124E+03    0.18896E+02   -0.23848E+01
  2188    0.49895E+03    0.18996E+02   -0.24796E+01
  2189    0.49668E+03    0.19096E+02   -0.25825E+01
  2190    0.49442E+03    0.19194E+02   -0.26934E+01
  2191    0.49218E+03    0.19292E+02   -0.28112E+01
  2192    0.48996E+03    0.19390E+02   -0.29375E+01
  2193    0.48775E+03    0.19486E+02   -0.30703E+01
  2194    0.48556E+03    0.19582E+02   -0.32109E+01
  2195    0.48341E+03    0.19676E+02   -0.33585E+01
  2196    0.48125E+03    0.19770E+02   -0.35135E+01
  2197    0.47913E+03    0.19863E+02   -0.36748E+01
  2198    0.47702E+03    0.19954E+02   -0.38440E+01
  2199    0.47494E+03    0.20045E+02   -0.40192E+01
  2200    0.47287E+03    0.20134E+02   -0.42013E+01
